main_image_id,image_path,color,model_name,product_type,style,material,fabric_type,pattern,item_shape
61rSzO9wDpL,c1/c1df38e9.jpg,Others,Vivo V5 Plus,CELLULAR_PHONE_CASE,,,,,
71ENaVXu7XL,9a/9a36378c.jpg,Others,Samsung Galaxy A5 (2016),CELLULAR_PHONE_CASE,,,,,
71RBeSMVtvL,1e/1e30c935.jpg,Multicolor,Oppo A71,CELLULAR_PHONE_CASE,pattern,Silicon,,,
71ARkRFoUrL,ba/ba3ef09a.jpg,Others,LG V20,CELLULAR_PHONE_CASE,,,,,
61D+CRg4hGL,dc/dcb200dd.jpg,multi-colored,Realme C3,CELLULAR_PHONE_CASE,,,,,
815U5JJ--JL,f8/f8f8cb95.jpg,Multicolor,Samsung Galaxy J6,CELLULAR_PHONE_CASE,,Silicon,,,
81M8tY4g5XL,20/20d8c60d.jpg,Others,Nokia 6.1 Plus,CELLULAR_PHONE_CASE,,,,,
81sK6zRdDhL,0f/0f8d14e7.jpg,Multicolor,Panasonic Eluga i2 Active,CELLULAR_PHONE_CASE,,Silicone,,,
71v+rOBbN8L,f2/f2292183.jpg,Others,Samsung Galaxy Grand 2 G7102 / G7105,CELLULAR_PHONE_CASE,,,,,
81dVj3VLVGL,ef/efbfbfac.jpg,Multicolor,Vivo Y71,CELLULAR_PHONE_CASE,,Plastic,,,
71hePS2EKIL,02/02013088.jpg,Multicolor,OnePlus 7T Pro,CELLULAR_PHONE_CASE,,Plastic,,,
71h4DUVe-YL,32/32eb67a4.jpg,Others,Vivo V3 Max,CELLULAR_PHONE_CASE,,,,,
81hENAPCYxL,b4/b4996ca7.jpg,others,Sony Xperia Z5 Dual,CELLULAR_PHONE_CASE,,,,,
81CrXPgal6L,92/929d06ef.jpg,Multicolor,Samsung Galaxy J4,CELLULAR_PHONE_CASE,,Silicone,,,
711nA59oVkL,92/9215f8da.jpg,Others,Oppo Neo 7,CELLULAR_PHONE_CASE,,Wood,,,
81PHL24zgAL,a1/a17cd67b.jpg,Others,LG X Power,CELLULAR_PHONE_CASE,,,,,
91bUk6R4a-L,a4/a4b6898c.jpg,Others,LG X Power,CELLULAR_PHONE_CASE,,,,,
712zcTLtm8L,50/506d9086.jpg,Others,Vivo Y66,CELLULAR_PHONE_CASE,,,,,
71KNTCH0SAL,17/1736ef06.jpg,Multicolor,OnePlus 7T,CELLULAR_PHONE_CASE,,Silicon,,,
71HGAuQlSTL,10/10ed1cc1.jpg,Others,LG G4 Stylus,CELLULAR_PHONE_CASE,,,,,
71zQJvG43SL,ae/aed5fc4d.jpg,Others,Vivo Y51L,CELLULAR_PHONE_CASE,,,,,
810k9YUpevL,78/7829829a.jpg,multi-colored,Xiaomi Redmi 6,CELLULAR_PHONE_CASE,,,,,
71rgR6esaCL,7c/7cb85ec6.jpg,Others,Asus Zenfone Max Pro M1 ZB601KL,CELLULAR_PHONE_CASE,,,,,
61GndW71VjL,97/97520d0c.jpg,multi-colored,OPPO F15,CELLULAR_PHONE_CASE,,,,,
81uXb4c8QZL,8c/8c76589f.jpg,Others,Samsung Galaxy J4 Core,CELLULAR_PHONE_CASE,,Canvas,,,
71RjNlbYDNL,d3/d39eb569.jpg,Others,Micromax Canvas Nitro 4G E455,CELLULAR_PHONE_CASE,,,,,
71lcw1KpxfL,85/85115196.jpg,Multicolor,Motorola Moto G6 Play / Motorola Moto E5,CELLULAR_PHONE_CASE,,Silicone,,,
61JGpQk68sL,44/440b8896.jpg,multi-colored,gz8594-SL40447,CELLULAR_PHONE_CASE,,,,,
61rEB6iXiXL,f0/f04b1efe.jpg,multi-colored,Apple iPhone 8 Plus / 7 Plus,CELLULAR_PHONE_CASE,,,,Floral,
71z6+sxj+dL,31/31cb2921.jpg,Multicolor,OnePlus 7T Pro,CELLULAR_PHONE_CASE,,Plastic,,,
71C9n-xGcvL,3b/3be15926.jpg,Others,Lenovo Vibe K5 Plus,CELLULAR_PHONE_CASE,,,,,
71QFQf0XnJL,6c/6cc0aec1.jpg,Others,Microsoft Lumia 535,CELLULAR_PHONE_CASE,,,,,
71RkFfEbC7L,0b/0b9ab527.jpg,Others,Samsung Galaxy A5 (2016),CELLULAR_PHONE_CASE,,,,,
81NXJRysgsL,6d/6d965775.jpg,Others,Asus Zenfone Max (M2) ZB633KL,CELLULAR_PHONE_CASE,,,,,
81BWiOf3zfL,be/be970605.jpg,Others,Vivo Y55L,CELLULAR_PHONE_CASE,,,,,
81B9FMCVXxL,a3/a306d0d1.jpg,Others,Lenovo Vibe K5 Plus,CELLULAR_PHONE_CASE,,,,,
61PrJ7w1dPL,08/08be97e0.jpg,Others,Samsung Galaxy Note 4,CELLULAR_PHONE_CASE,,,,,
81h-y6hAuXL,86/86e1a824.jpg,Others,Huawei G8,CELLULAR_PHONE_CASE,,,,,
71UkdSMEFFL,96/96131643.jpg,Multicolor,Oppo A83,CELLULAR_PHONE_CASE,,Silicon,,,
718VxM23tRL,c5/c592f53b.jpg,Others,Microsoft Lumia 535,CELLULAR_PHONE_CASE,,,,,
81TB3vCfy3L,5c/5cbba42d.jpg,Multicolor,HTC Desire 626/HTC Desire 628,CELLULAR_PHONE_CASE,,Silicone,,,
71s5f-jPy8L,76/766c2be0.jpg,Others,Xiaomi Redmi 3S Prime,CELLULAR_PHONE_CASE,,,,,
71f4dOlwxhL,87/87f934d5.jpg,Multicolor,Samsung Galaxy A10,CELLULAR_PHONE_CASE,,Silicon,,,
71lK4pCcKcL,d9/d96a679e.jpg,Others,Apple iPhone 7 (With Logo Cut),CELLULAR_PHONE_CASE,,,,,
81brJ6loqDL,35/359013cb.jpg,Multicolor,Lava A72,CELLULAR_PHONE_CASE,,Silicon,,,
71zdyJba6aL,86/86be0569.jpg,Others,Motorola Moto X Play,CELLULAR_PHONE_CASE,,,,,
71sCp3QSBmL,59/5914be34.jpg,Multicolor,Huawei Honor 9 Lite,CELLULAR_PHONE_CASE,,Silicone,,,
71Qf3h9za9L,8e/8e97bd6b.jpg,multi-colored,Samsung Galaxy M21 / M30s,CELLULAR_PHONE_CASE,,Plastic,,,
61R9EPT2tAL,94/94b067af.jpg,multi-colored,Huawei Honor 5A,CELLULAR_PHONE_CASE,,Plastic,,,
710drtbZaHL,e2/e2e1294c.jpg,Others,Asus Zenfone Selfie ZD551KL,CELLULAR_PHONE_CASE,,,,,
71AwuLBJIBL,ed/ed7f2cb4.jpg,Multicolor,Infinix Hot 7 pro,CELLULAR_PHONE_CASE,,Silicon,,,
71c9BtpYFIL,77/7712e0b7.jpg,Multicolor,Lyf C459,CELLULAR_PHONE_CASE,Automobiles,Silicon,,,
71TH+mwSckL,6f/6fe478f0.jpg,Others,Coolpad Cool1 dual,CELLULAR_PHONE_CASE,,,,,
71bi8QP2GpL,2f/2f93a2a0.jpg,Multicolor,Gionee M7 Power,CELLULAR_PHONE_CASE,,Silicone,,,
81sSimCZkFL,2e/2e8c1ea1.jpg,Others,Vivo Y66,CELLULAR_PHONE_CASE,,,,,
71CgYSw7D5L,24/2416446b.jpg,Others,Sony Xperia M5 Dual,CELLULAR_PHONE_CASE,,,,,
71cvrJ0njRL,e8/e80cf57e.jpg,Multicolor,Realme 3 Pro,CELLULAR_PHONE_CASE,,Silicon,,,
71rbCpfZRBL,7d/7d7639dc.jpg,Multicolor,Vivo V7 Plus,CELLULAR_PHONE_CASE,,Silicone,,,
61qiB8v2ISL,68/68f5d04c.jpg,Clear,Lava Z93,CELLULAR_PHONE_CASE,,Silicone,,,
71jDOIsFkmL,53/53d084d7.jpg,Others,Huawei Mate 9,CELLULAR_PHONE_CASE,,,,,
813XF4phuCL,55/55e4e85a.jpg,Others,Samsung Z2,CELLULAR_PHONE_CASE,,,,,
71cKu1M8p3L,a2/a26d2d2b.jpg,Others,LG Stylus 2,CELLULAR_PHONE_CASE,,,,,
71JUkv9TcSL,76/767f0e1e.jpg,Others,Micromax Canvas Xpress 2 E313,CELLULAR_PHONE_CASE,,,,,
81mmBHRs1sL,f7/f7387c7e.jpg,Others,LG V20,CELLULAR_PHONE_CASE,,,,,
718t-yybRWL,87/87d472cc.jpg,Others,Oppo F1s,CELLULAR_PHONE_CASE,,,,,
61Dt+B1IqeL,9f/9fd70042.jpg,multi-colored,Lenovo Vibe P1M,CELLULAR_PHONE_CASE,,Plastic,,,
71pNzQ5zajL,8e/8e5144fd.jpg,Others,Asus Zenfone Max (M2) ZB633KL,CELLULAR_PHONE_CASE,,,,,
71qKYCAfsiL,38/3840f58f.jpg,Others,LG K10 (2017),CELLULAR_PHONE_CASE,,,,,
71K64HuAE3L,4f/4f0dcf5f.jpg,Others,Sony Xperia Z2,CELLULAR_PHONE_CASE,,,,,
71DUm44HjqL,12/129a6140.jpg,Others,Samsung Galaxy J4 Plus,CELLULAR_PHONE_CASE,,,,,
81JIHOuY4SL,24/24291d8b.jpg,Multicolor,Samsung Galaxy M21,CELLULAR_PHONE_CASE,,Plastic,,,
617i3s9XbmL,ce/ce6bf0e8.jpg,Multicolor,Samsung Galaxy M31,CELLULAR_PHONE_CASE,Red print,Plastic,,,
714Xnr+ZCSL,01/010e635f.jpg,Multicolor,Samsung Galaxy A70,CELLULAR_PHONE_CASE,pattern,Silicon,,,
61k06Ern5-L,d7/d7db6973.jpg,Others,Vivo Y31,CELLULAR_PHONE_CASE,,,,,
71YtiSQowYL,08/08efa944.jpg,Others,Vivo Y95,CELLULAR_PHONE_CASE,,,,,
81tz5ZG3XIL,7b/7bda71d3.jpg,Others,LG Q7,CELLULAR_PHONE_CASE,,,,,
71NLu2pgtBL,cf/cf08f744.jpg,multi-colored,Samsung Galaxy J3 Pro,CELLULAR_PHONE_CASE,,Plastic,,,
81pVj6e-DML,38/380f91ed.jpg,Others,Vivo V1 Max,CELLULAR_PHONE_CASE,,,,,
7107NcGGFgL,5e/5ec01801.jpg,Others,Micromax Bolt Q336,CELLULAR_PHONE_CASE,,,,,
71v6uQlT3fL,aa/aa4e9f64.jpg,Multicolor,Vivo S1 Pro,CELLULAR_PHONE_CASE,,Plastic,,,
81k07kkvBWL,de/de1e03c9.jpg,Others,Samsung Galaxy J6 Plus,CELLULAR_PHONE_CASE,,,,,
81ZMKE6HJGL,0e/0e9f8617.jpg,multi-colored,Vivo Y21L,CELLULAR_PHONE_CASE,,Plastic,,,
71C6Eq6sMFL,38/382324f4.jpg,Multicolor,Infocus M370i,CELLULAR_PHONE_CASE,,Silicon,,,
71WXm5PoekL,b7/b7801dae.jpg,Multicolor,Infinix Hot 8,CELLULAR_PHONE_CASE,,Silicon,,,
816dCPCUzYL,a0/a0afacd7.jpg,Multicolor,Micromax Canvas 2 Plus (2018),CELLULAR_PHONE_CASE,,Silicone,,,
61VB8OxEe9L,ae/ae15ebbd.jpg,Others,Micromax Canvas Selfie Lens Q345,CELLULAR_PHONE_CASE,,Canvas,,,
61fj9ezCXzL,a7/a73907a8.jpg,multi-colored,Vivo U20,CELLULAR_PHONE_CASE,Pattern,Silicon,,,
81oRRQgn3lL,e3/e3d557e7.jpg,multi-colored,Motorola Moto E5 Plus,CELLULAR_PHONE_CASE,,,,,
61imRpEggNL,8e/8e6a5990.jpg,Others,Nokia 8.1,CELLULAR_PHONE_CASE,,,,,
61tqXjCoV-L,3d/3d494e3e.jpg,multi-colored,Vivo Y19 / Vivo U20,CELLULAR_PHONE_CASE,,Plastic,,,
7159owLeCZL,21/21693e87.jpg,Others,Samsung Galaxy A7 (2016),CELLULAR_PHONE_CASE,,,,,
71xtbXmLdRL,9c/9c011bec.jpg,Others,Vivo V5 Plus,CELLULAR_PHONE_CASE,,,,,
71UsLAFNSrL,60/60ab34a0.jpg,Multicolor,Lava A77,CELLULAR_PHONE_CASE,girlie,Silicon,,,
71f45tk2mQL,03/035185f0.jpg,Others,Nokia 7.1,CELLULAR_PHONE_CASE,,,,,
71GWxDZbKlL,fa/fae06982.jpg,Multicolor,LG W30 Pro,CELLULAR_PHONE_CASE,,Silicon,,,
81WYsaooQVL,51/5193646a.jpg,Others,Microsoft Lumia 540,CELLULAR_PHONE_CASE,,,,,
61NlxekyHnL,c2/c25207be.jpg,Multicolor,Gionee Pioneer P4S,CELLULAR_PHONE_CASE,Quotes,Silicon,,,
81pIehmBnbL,05/05dcce3b.jpg,Others,Samsung Galaxy J2 Core,CELLULAR_PHONE_CASE,,,,,
71PiUbmJ4mL,68/6882995b.jpg,Multicolor,Realme 1,CELLULAR_PHONE_CASE,,Silicon,,,
716dHPmLJkL,32/32bed264.jpg,Multicolor,Lyf Water 9,CELLULAR_PHONE_CASE,Automobiles,Silicone,,,
71O7C5-MQML,a5/a5d57086.jpg,Others,Sony Xperia Z2,CELLULAR_PHONE_CASE,,,,,
81YeOdoEX7L,4d/4d0ee882.jpg,others,Lenovo Vibe P1M,CELLULAR_PHONE_CASE,,,,,
71HG2fBcgWL,ec/eca6ea8c.jpg,Others,Micromax Canvas Nitro 4G E455,CELLULAR_PHONE_CASE,,,,,
817xuZAxsWL,55/5509dc9e.jpg,Others,Nokia 6.1 Plus,CELLULAR_PHONE_CASE,,,,,
81QkinePtZL,d8/d8384326.jpg,Multicolor,Samsung Galaxy M21,CELLULAR_PHONE_CASE,,Plastic,,,
61LS0Cng+HL,87/87b50cac.jpg,multi-colored,Oppo A5 (2020),CELLULAR_PHONE_CASE,,Plastic,,,
71floRK1tCL,16/164be7bb.jpg,Others,Gionee S6s,CELLULAR_PHONE_CASE,,,,,
71yNjBd3qjL,4b/4b553f88.jpg,Others,Motorola Moto G 2nd Generation,CELLULAR_PHONE_CASE,,,,,
71UGirL7o8L,b3/b3dd9b0a.jpg,Others,Lenovo Vibe X3,CELLULAR_PHONE_CASE,,,,,
71LOHIKtr0L,3d/3d232dd4.jpg,Multicolor,Motorola Moto E3 Power,CELLULAR_PHONE_CASE,girlie,Silicon,,,
71BURC0upvL,dc/dc58a5c3.jpg,Others,Lenovo Vibe X3,CELLULAR_PHONE_CASE,,,,,
81auOQUoLcL,ea/ea2e12aa.jpg,Others,Motorola Moto Z Play,CELLULAR_PHONE_CASE,,,,,
71fg3TWMXBL,84/841f48a8.jpg,Others,Sony Xperia L1,CELLULAR_PHONE_CASE,,,,,
612NYQ5WzpL,1a/1a53a78a.jpg,Multicolor,Samsung Galaxy A51,CELLULAR_PHONE_CASE,,Plastic,,,
61xz9aVZXlL,69/695de265.jpg,Others,Nokia 3310,CELLULAR_PHONE_CASE,,,,,
712rNNo+iZL,9a/9af4ff1a.jpg,Others,Samsung Galaxy J7 Duo,CELLULAR_PHONE_CASE,,,,,
61hud6jf2xL,32/329fe089.jpg,multi-colored,Xiaomi Redmi 8A,CELLULAR_PHONE_CASE,,Plastic,,,
81dYS9tYBzL,8b/8b6fdc79.jpg,Others,Micromax Canvas Fire 4 A107,CELLULAR_PHONE_CASE,,,,,
61skEVwITBL,85/854dc407.jpg,multi-colored,Poco X2,CELLULAR_PHONE_CASE,,,,,
61z64Qbl-qL,2d/2d2590f0.jpg,Multicolor,Gionee Marathon M5 lite,CELLULAR_PHONE_CASE,,Silicon,,,
61cOrAYPpZL,cd/cd4b34a3.jpg,Others,Samsung Galaxy J2 Core,CELLULAR_PHONE_CASE,,,,,
81R4ekRvRiL,36/36f19da9.jpg,Others,Vivo V1,CELLULAR_PHONE_CASE,,,,,
716YxoMjA7L,1a/1aa770fe.jpg,Multicolor,Samsung Galaxy A10,CELLULAR_PHONE_CASE,,Plastic,,,
617E3BhhdFL,a2/a2d07841.jpg,Others,Apple iPhone XS Max,CELLULAR_PHONE_CASE,,,,,
716p+5iSMqL,c3/c35c0234.jpg,Others,InFocus M350,CELLULAR_PHONE_CASE,,,,,
71ljtXsWWAL,f8/f86887ee.jpg,Others,LG G7 ThinQ,CELLULAR_PHONE_CASE,,,,,
71pHnxPsrtL,8f/8fc33083.jpg,Multicolor,Realme 1,CELLULAR_PHONE_CASE,,Silicon,,,
61YjtpKQRKL,38/38abc40a.jpg,multi-colored,Motorola Moto E6s / Motorola Moto E6 Plus,CELLULAR_PHONE_CASE,,,,,
71DDhbLsJZL,61/61091fcb.jpg,Others,Lenovo A2010,CELLULAR_PHONE_CASE,,,,,
71439FQQZWL,2d/2d5f9794.jpg,Multicolor,Motorola Moto G5S Plus,CELLULAR_PHONE_CASE,pattern,Silicon,,,
61CUKi7gLpL,9b/9b730e4f.jpg,multi-colored,Vivo V17 Pro,CELLULAR_PHONE_CASE,,Plastic,,,
71BcYFpClzL,ea/ea6a18fc.jpg,Multicolor,LG W30,CELLULAR_PHONE_CASE,,Silicone,,,
61D4pqPfaUL,cc/ccc09e5b.jpg,Others,Nokia 5,CELLULAR_PHONE_CASE,,,,,
710GQBtxGxL,41/41aef531.jpg,others,Lenovo S850,CELLULAR_PHONE_CASE,,,,,
71+h6uKLgwL,4b/4b7a69cc.jpg,Others,Samsung Galaxy E5,CELLULAR_PHONE_CASE,,,,,
71s7COUHssL,d7/d7cbf1e7.jpg,Others,Nokia 5,CELLULAR_PHONE_CASE,,,,,
71GDeAnNQPL,03/034a9974.jpg,Others,OnePlus 3 / OnePlus 3T,CELLULAR_PHONE_CASE,,,,,
711-Tez7AcL,d6/d67fd958.jpg,Others,Apple iPhone X (Logo Cut),CELLULAR_PHONE_CASE,,,,,
61co2xF6MSL,e6/e65804cd.jpg,Others,Xiaomi Redmi 1S,CELLULAR_PHONE_CASE,,,,,
71El5MwhmtL,7a/7a5e78e4.jpg,GEN1264,Huawei Honor 9N,CELLULAR_PHONE_CASE,,Plastic,,,
81OZokL2p5L,02/021dc161.jpg,Others,Samsung Galaxy J7 Duo,CELLULAR_PHONE_CASE,,,,,
51BuVVDbIfL,1c/1c026983.jpg,multi-colored,Vivo V17 Pro,CELLULAR_PHONE_CASE,,Plastic,,,
61HPlxV9otL,80/8039486d.jpg,multi-colored,Samsung Galaxy M31,CELLULAR_PHONE_CASE,colorful,,,,
714J0DnZwvL,23/23ee5b44.jpg,Others,Motorola Moto E 2nd Generation,CELLULAR_PHONE_CASE,,,,,
719EM35GpUL,84/8431143b.jpg,Others,Samsung Galaxy J5 Prime,CELLULAR_PHONE_CASE,,,,,
71egm-vX6LL,1e/1e2f7944.jpg,Others,Asus Zenfone 3 Max ZC553KL,CELLULAR_PHONE_CASE,,,,,
716+0gg0EnL,15/158f2b92.jpg,Multicolor,OnePlus 7T Pro,CELLULAR_PHONE_CASE,,Plastic,,,
71+rm-fkJ8L,7c/7cbe762c.jpg,Others,Samsung Galaxy E5,CELLULAR_PHONE_CASE,,,,,
7149O-ysVyL,d8/d8e2c25a.jpg,Others,HTC One M8,CELLULAR_PHONE_CASE,,,,,
81r3yIxdYsL,12/12a3cc0f.jpg,Others,Micromax Canvas Selfie Lens Q345,CELLULAR_PHONE_CASE,,Canvas,,,
71O0gso5ypL,b5/b5b97e73.jpg,Multicolor,Nokia 6.2,CELLULAR_PHONE_CASE,,Silicon,,,
81pcUtaW+QL,8c/8cb736ef.jpg,Others,Micromax Canvas Selfie Lens Q345,CELLULAR_PHONE_CASE,,Canvas,,,
71eMWdxR9NL,c5/c55bd87e.jpg,Multicolor,Vivo S1 Pro,CELLULAR_PHONE_CASE,,Plastic,,,
71CXu2bSAiL,92/92210fa1.jpg,Others,Sony Xperia XZ Dual,CELLULAR_PHONE_CASE,Pattern,,,,
